"snrdB","cl","pr"
"22242",8,"6","6"
"22243",8,"6","6"
"22244",8,"6","6"
"22245",8,"6","6"
"22246",8,"6","6"
"22247",8,"6","6"
"22248",8,"6","6"
"22249",8,"6","6"
"22250",8,"6","6"
"22251",8,"6","6"
"22252",8,"6","6"
"22253",8,"6","6"
"22254",8,"6","6"
"22255",8,"6","6"
"22256",8,"6","6"
"22257",8,"6","6"
"22258",8,"6","6"
"22259",8,"6","6"
"22260",8,"6","6"
"22261",8,"6","6"
"22262",8,"6","6"
"22263",8,"6","6"
"22264",8,"6","6"
"22265",8,"6","6"
"22266",8,"6","6"
"22267",8,"6","6"
"22268",8,"6","6"
"22269",8,"6","6"
"22270",8,"6","6"
"22271",8,"6","6"
"22272",8,"6","6"
"22273",8,"6","6"
"22274",8,"6","6"
"22275",8,"6","6"
"22276",8,"6","6"
"22277",8,"6","6"
"22278",8,"6","6"
"22279",8,"6","6"
"22280",8,"6","6"
"22281",8,"6","6"
"22282",8,"6","6"
"22283",8,"6","6"
"22284",8,"6","6"
"22285",8,"6","6"
"22286",8,"6","6"
"22287",8,"6","6"
"22288",8,"6","6"
"22289",8,"6","6"
"22290",8,"6","6"
"22291",8,"6","6"
"22292",8,"6","6"
"22293",8,"6","6"
"22294",8,"6","6"
"22295",8,"6","6"
"22296",8,"6","6"
"22297",8,"6","6"
"22298",8,"6","6"
"22299",8,"6","6"
"22300",8,"6","6"
"22301",8,"6","6"
"22302",8,"6","6"
"22303",8,"6","6"
"22304",8,"6","6"
"22305",8,"6","6"
"22306",8,"6","6"
"22307",8,"6","6"
"22308",8,"6","6"
"22309",8,"6","6"
"22310",8,"6","6"
"22311",8,"6","6"
"22312",8,"6","6"
"22313",8,"6","6"
"22314",8,"6","6"
"22315",8,"6","6"
"22316",8,"6","6"
"22317",8,"6","6"
"22318",8,"6","6"
"22319",8,"6","6"
"22320",8,"6","6"
"22321",8,"6","6"
"22322",8,"6","6"
"22323",8,"6","6"
"22324",8,"6","6"
"22325",8,"6","6"
"22326",8,"6","6"
"22327",8,"6","6"
"22328",8,"6","6"
"22329",8,"6","6"
"22330",8,"6","6"
"22331",8,"6","6"
"22332",8,"6","6"
"22333",8,"6","6"
"22334",8,"6","6"
"22335",8,"6","6"
"22336",8,"6","6"
"22337",8,"6","6"
"22338",8,"6","6"
"22339",8,"6","6"
"22340",8,"6","6"
"22341",8,"6","6"
"22342",8,"6","6"
"22343",8,"6","6"
"22344",8,"6","6"
"22345",8,"6","6"
"22346",8,"6","6"
"22347",8,"6","6"
"22348",8,"6","6"
"22349",8,"6","6"
"22350",8,"6","6"
"22351",8,"6","6"
"22352",8,"6","6"
"22353",8,"6","6"
"22354",8,"6","6"
"22355",8,"6","6"
"22356",8,"6","6"
"22357",8,"6","6"
"22358",8,"6","6"
"22359",8,"6","6"
"22360",8,"6","6"
"22361",8,"6","6"
"22362",8,"6","6"
"22363",8,"6","6"
"22364",8,"6","6"
"22365",8,"6","6"
"22366",8,"6","6"
"22367",8,"6","6"
"22368",8,"6","6"
"22369",8,"6","6"
"22370",8,"6","6"
"22371",8,"6","6"
"22372",8,"6","6"
"22373",8,"6","6"
"22374",8,"6","6"
"22375",8,"6","6"
"22376",8,"6","6"
"22377",8,"6","6"
"22378",8,"6","6"
"22379",8,"6","6"
"22380",8,"6","6"
"22381",8,"6","6"
"22382",8,"6","6"
"22383",8,"6","6"
"22384",8,"6","6"
"22385",8,"6","6"
"22386",8,"6","6"
"22387",8,"6","6"
"22388",8,"6","6"
"22389",8,"6","6"
"22390",8,"6","6"
"22391",8,"6","6"
"22392",8,"6","6"
"22393",8,"6","6"
"22394",8,"6","6"
"22395",8,"6","6"
"22396",8,"6","6"
"22397",8,"6","6"
"22398",8,"6","6"
"22399",8,"6","6"
"22400",8,"6","6"
"22401",9,"6","6"
"22402",9,"6","6"
"22403",9,"6","6"
"22404",9,"6","6"
"22405",9,"6","6"
"22406",9,"6","6"
"22407",9,"6","6"
"22408",9,"6","6"
"22409",9,"6","6"
"22410",9,"6","6"
"22411",9,"6","6"
"22412",9,"6","6"
"22413",9,"6","6"
"22414",9,"6","6"
"22415",9,"6","6"
"22416",9,"6","6"
"22417",9,"6","6"
"22418",9,"6","6"
"22419",9,"6","6"
"22420",9,"6","6"
"22421",9,"6","6"
"22422",9,"6","6"
"22423",9,"6","6"
"22424",9,"6","6"
"22425",9,"6","6"
"22426",9,"6","6"
"22427",9,"6","6"
"22428",9,"6","6"
"22429",9,"6","6"
"22430",9,"6","6"
"22431",9,"6","6"
"22432",9,"6","6"
"22433",9,"6","6"
"22434",9,"6","6"
"22435",9,"6","6"
"22436",9,"6","6"
"22437",9,"6","6"
"22438",9,"6","6"
"22439",9,"6","6"
"22440",9,"6","6"
"22441",9,"6","6"
"22442",9,"6","6"
"22443",9,"6","6"
"22444",9,"6","6"
"22445",9,"6","6"
"22446",9,"6","6"
"22447",9,"6","6"
"22448",9,"6","6"
"22449",9,"6","6"
"22450",9,"6","6"
"22451",9,"6","6"
"22452",9,"6","6"
"22453",9,"6","6"
"22454",9,"6","6"
"22455",9,"6","6"
"22456",9,"6","6"
"22457",9,"6","6"
"22458",9,"6","6"
"22459",9,"6","6"
"22460",9,"6","6"
"22461",9,"6","6"
"22462",9,"6","6"
"22463",9,"6","6"
"22464",9,"6","6"
"22465",9,"6","6"
"22466",9,"6","6"
"22467",9,"6","6"
"22468",9,"6","6"
"22469",9,"6","6"
"22470",9,"6","6"
"22471",9,"6","6"
"22472",9,"6","6"
"22473",9,"6","6"
"22474",9,"6","6"
"22475",9,"6","6"
"22476",9,"6","6"
"22477",9,"6","6"
"22478",9,"6","6"
"22479",9,"6","6"
"22480",9,"6","6"
"22481",9,"6","6"
"22482",9,"6","6"
"22483",9,"6","6"
"22484",9,"6","6"
"22485",9,"6","6"
"22486",9,"6","6"
"22487",9,"6","6"
"22488",9,"6","6"
"22489",9,"6","6"
"22490",9,"6","6"
"22491",9,"6","6"
"22492",9,"6","6"
"22493",9,"6","6"
"22494",9,"6","6"
"22495",9,"6","6"
"22496",9,"6","6"
"22497",9,"6","6"
"22498",9,"6","6"
"22499",9,"6","6"
"22500",9,"6","6"
"22501",9,"6","6"
"22502",9,"6","6"
"22503",9,"6","6"
"22504",9,"6","6"
"22505",9,"6","6"
"22506",9,"6","6"
"22507",9,"6","6"
"22508",9,"6","6"
"22509",9,"6","6"
"22510",9,"6","6"
"22511",9,"6","6"
"22512",9,"6","6"
"22513",9,"6","6"
"22514",9,"6","6"
"22515",9,"6","6"
"22516",9,"6","6"
"22517",9,"6","6"
"22518",9,"6","6"
"22519",9,"6","6"
"22520",9,"6","6"
"22521",9,"6","6"
"22522",9,"6","6"
"22523",9,"6","6"
"22524",9,"6","6"
"22525",9,"6","6"
"22526",9,"6","6"
"22527",9,"6","6"
"22528",9,"6","6"
"22529",9,"6","6"
"22530",9,"6","6"
"22531",9,"6","6"
"22532",9,"6","6"
"22533",9,"6","6"
"22534",9,"6","6"
"22535",9,"6","6"
"22536",9,"6","6"
"22537",9,"6","6"
"22538",9,"6","6"
"22539",9,"6","6"
"22540",9,"6","6"
"22541",9,"6","6"
"22542",9,"6","6"
"22543",9,"6","6"
"22544",9,"6","6"
"22545",9,"6","6"
"22546",9,"6","6"
"22547",9,"6","6"
"22548",9,"6","6"
"22549",9,"6","6"
"22550",9,"6","6"
"22551",9,"6","6"
"22552",9,"6","6"
"22553",9,"6","6"
"22554",9,"6","6"
"22555",9,"6","6"
"22556",9,"6","6"
"22557",9,"6","6"
"22558",9,"6","6"
"22559",9,"6","6"
"22560",9,"6","6"
"22561",9,"6","6"
"22562",9,"6","6"
"22563",9,"6","6"
"22564",9,"6","6"
"22565",9,"6","6"
"22566",9,"6","6"
"22567",9,"6","6"
"22568",9,"6","6"
"22569",9,"6","6"
"22570",9,"6","6"
"22571",9,"6","6"
"22572",9,"6","6"
"22573",9,"6","6"
"22574",9,"6","6"
"22575",9,"6","6"
"22576",9,"6","6"
"22577",9,"6","6"
"22578",9,"6","6"
"22579",9,"6","6"
"22580",9,"6","6"
"22581",9,"6","6"
"22582",9,"6","6"
"22583",9,"6","6"
"22584",9,"6","6"
"22585",9,"6","6"
"22586",9,"6","6"
"22587",9,"6","6"
"22588",9,"6","6"
"22589",9,"6","6"
"22590",9,"6","6"
"22591",9,"6","6"
"22592",9,"6","6"
"22593",9,"6","6"
"22594",9,"6","6"
"22595",9,"6","6"
"22596",9,"6","6"
"22597",9,"6","6"
"22598",9,"6","6"
"22599",9,"6","6"
"22600",9,"6","6"
"22601",10,"6","6"
"22602",10,"6","6"
"22603",10,"6","6"
"22604",10,"6","6"
"22605",10,"6","6"
"22606",10,"6","6"
"22607",10,"6","6"
"22608",10,"6","6"
"22609",10,"6","6"
"22610",10,"6","6"
"22611",10,"6","6"
"22612",10,"6","6"
"22613",10,"6","6"
"22614",10,"6","6"
"22615",10,"6","6"
"22616",10,"6","6"
"22617",10,"6","6"
"22618",10,"6","6"
"22619",10,"6","6"
"22620",10,"6","6"
"22621",10,"6","6"
"22622",10,"6","6"
"22623",10,"6","6"
"22624",10,"6","6"
"22625",10,"6","6"
"22626",10,"6","6"
"22627",10,"6","6"
"22628",10,"6","6"
"22629",10,"6","6"
"22630",10,"6","6"
"22631",10,"6","6"
"22632",10,"6","6"
"22633",10,"6","6"
"22634",10,"6","6"
"22635",10,"6","6"
"22636",10,"6","6"
"22637",10,"6","6"
"22638",10,"6","6"
"22639",10,"6","6"
"22640",10,"6","6"
"22641",10,"6","6"
"22642",10,"6","6"
"22643",10,"6","6"
"22644",10,"6","6"
"22645",10,"6","6"
"22646",10,"6","6"
"22647",10,"6","6"
"22648",10,"6","6"
"22649",10,"6","6"
"22650",10,"6","6"
"22651",10,"6","6"
"22652",10,"6","6"
"22653",10,"6","6"
"22654",10,"6","6"
"22655",10,"6","6"
"22656",10,"6","6"
"22657",10,"6","6"
"22658",10,"6","6"
"22659",10,"6","6"
"22660",10,"6","6"
"22661",10,"6","6"
"22662",10,"6","6"
"22663",10,"6","6"
"22664",10,"6","6"
"22665",10,"6","6"
"22666",10,"6","6"
"22667",10,"6","6"
"22668",10,"6","6"
"22669",10,"6","6"
"22670",10,"6","6"
"22671",10,"6","6"
"22672",10,"6","6"
"22673",10,"6","6"
"22674",10,"6","6"
"22675",10,"6","6"
"22676",10,"6","6"
"22677",10,"6","6"
"22678",10,"6","6"
"22679",10,"6","6"
"22680",10,"6","6"
"22681",10,"6","6"
"22682",10,"6","6"
"22683",10,"6","6"
"22684",10,"6","6"
"22685",10,"6","6"
"22686",10,"6","6"
"22687",10,"6","6"
"22688",10,"6","6"
"22689",10,"6","6"
"22690",10,"6","6"
"22691",10,"6","6"
"22692",10,"6","6"
"22693",10,"6","6"
"22694",10,"6","6"
"22695",10,"6","6"
"22696",10,"6","6"
"22697",10,"6","6"
"22698",10,"6","6"
"22699",10,"6","6"
"22700",10,"6","6"
"22701",10,"6","6"
"22702",10,"6","6"
"22703",10,"6","6"
"22704",10,"6","6"
"22705",10,"6","6"
"22706",10,"6","6"
"22707",10,"6","6"
"22708",10,"6","6"
"22709",10,"6","6"
"22710",10,"6","6"
"22711",10,"6","6"
"22712",10,"6","6"
"22713",10,"6","6"
"22714",10,"6","6"
"22715",10,"6","6"
"22716",10,"6","6"
"22717",10,"6","6"
"22718",10,"6","6"
"22719",10,"6","6"
"22720",10,"6","6"
"22721",10,"6","6"
"22722",10,"6","6"
"22723",10,"6","6"
"22724",10,"6","6"
"22725",10,"6","6"
"22726",10,"6","6"
"22727",10,"6","6"
"22728",10,"6","6"
"22729",10,"6","6"
"22730",10,"6","6"
"22731",10,"6","6"
"22732",10,"6","6"
"22733",10,"6","6"
"22734",10,"6","6"
"22735",10,"6","6"
"22736",10,"6","6"
"22737",10,"6","6"
"22738",10,"6","6"
"22739",10,"6","6"
"22740",10,"6","6"
"22741",10,"6","6"
"22742",10,"6","6"
"22743",10,"6","6"
"22744",10,"6","6"
"22745",10,"6","6"
"22746",10,"6","6"
"22747",10,"6","6"
"22748",10,"6","6"
"22749",10,"6","6"
"22750",10,"6","6"
"22751",10,"6","6"
"22752",10,"6","6"
"22753",10,"6","6"
"22754",10,"6","6"
"22755",10,"6","6"
"22756",10,"6","6"
"22757",10,"6","6"
"22758",10,"6","6"
"22759",10,"6","6"
"22760",10,"6","6"
"22761",10,"6","6"
"22762",10,"6","6"
"22763",10,"6","6"
"22764",10,"6","6"
"22765",10,"6","6"
"22766",10,"6","6"
"22767",10,"6","6"
"22768",10,"6","6"
"22769",10,"6","6"
"22770",10,"6","6"
"22771",10,"6","6"
"22772",10,"6","6"
"22773",10,"6","6"
"22774",10,"6","6"
"22775",10,"6","6"
"22776",10,"6","6"
"22777",10,"6","6"
"22778",10,"6","6"
"22779",10,"6","6"
"22780",10,"6","6"
"22781",10,"6","6"
"22782",10,"6","6"
"22783",10,"6","6"
"22784",10,"6","6"
"22785",10,"6","6"
"22786",10,"6","6"
"22787",10,"6","6"
"22788",10,"6","6"
"22789",10,"6","6"
"22790",10,"6","6"
"22791",10,"6","6"
"22792",10,"6","6"
"22793",10,"6","6"
"22794",10,"6","6"
"22795",10,"6","6"
"22796",10,"6","6"
"22797",10,"6","6"
"22798",10,"6","6"
"22799",10,"6","6"
"22800",10,"6","6"
"22801",11,"6","6"
"22802",11,"6","6"
"22803",11,"6","6"
"22804",11,"6","6"
"22805",11,"6","6"
"22806",11,"6","6"
"22807",11,"6","6"
"22808",11,"6","6"
"22809",11,"6","6"
"22810",11,"6","6"
"22811",11,"6","6"
"22812",11,"6","6"
"22813",11,"6","6"
"22814",11,"6","6"
"22815",11,"6","6"
"22816",11,"6","6"
"22817",11,"6","6"
"22818",11,"6","6"
"22819",11,"6","6"
"22820",11,"6","6"
"22821",11,"6","6"
"22822",11,"6","6"
"22823",11,"6","6"
"22824",11,"6","6"
"22825",11,"6","6"
"22826",11,"6","6"
"22827",11,"6","6"
"22828",11,"6","6"
"22829",11,"6","6"
"22830",11,"6","6"
"22831",11,"6","6"
"22832",11,"6","6"
"22833",11,"6","6"
"22834",11,"6","6"
"22835",11,"6","6"
"22836",11,"6","6"
"22837",11,"6","6"
"22838",11,"6","6"
"22839",11,"6","6"
"22840",11,"6","6"
"22841",11,"6","6"
"22842",11,"6","6"
"22843",11,"6","6"
"22844",11,"6","6"
"22845",11,"6","6"
"22846",11,"6","6"
"22847",11,"6","6"
"22848",11,"6","6"
"22849",11,"6","6"
"22850",11,"6","6"
"22851",11,"6","6"
"22852",11,"6","6"
"22853",11,"6","6"
"22854",11,"6","6"
"22855",11,"6","6"
"22856",11,"6","6"
"22857",11,"6","6"
"22858",11,"6","6"
"22859",11,"6","6"
"22860",11,"6","6"
"22861",11,"6","6"
"22862",11,"6","6"
"22863",11,"6","6"
"22864",11,"6","6"
"22865",11,"6","6"
"22866",11,"6","6"
"22867",11,"6","6"
"22868",11,"6","6"
"22869",11,"6","6"
"22870",11,"6","6"
"22871",11,"6","6"
"22872",11,"6","6"
"22873",11,"6","6"
"22874",11,"6","6"
"22875",11,"6","6"
"22876",11,"6","6"
"22877",11,"6","6"
"22878",11,"6","6"
"22879",11,"6","6"
"22880",11,"6","6"
"22881",11,"6","6"
"22882",11,"6","6"
"22883",11,"6","6"
"22884",11,"6","6"
"22885",11,"6","6"
"22886",11,"6","6"
"22887",11,"6","6"
"22888",11,"6","6"
"22889",11,"6","6"
"22890",11,"6","6"
"22891",11,"6","6"
"22892",11,"6","6"
"22893",11,"6","6"
"22894",11,"6","6"
"22895",11,"6","6"
"22896",11,"6","6"
"22897",11,"6","6"
"22898",11,"6","6"
"22899",11,"6","6"
"22900",11,"6","6"
"22901",11,"6","6"
"22902",11,"6","6"
"22903",11,"6","6"
"22904",11,"6","6"
"22905",11,"6","6"
"22906",11,"6","6"
"22907",11,"6","6"
"22908",11,"6","6"
"22909",11,"6","6"
"22910",11,"6","6"
"22911",11,"6","6"
"22912",11,"6","6"
"22913",11,"6","6"
"22914",11,"6","6"
"22915",11,"6","6"
"22916",11,"6","6"
"22917",11,"6","6"
"22918",11,"6","6"
"22919",11,"6","6"
"22920",11,"6","6"
"22921",11,"6","6"
"22922",11,"6","6"
"22923",11,"6","6"
"22924",11,"6","6"
"22925",11,"6","6"
"22926",11,"6","6"
"22927",11,"6","6"
"22928",11,"6","6"
"22929",11,"6","6"
"22930",11,"6","6"
"22931",11,"6","6"
"22932",11,"6","6"
"22933",11,"6","6"
"22934",11,"6","6"
"22935",11,"6","6"
"22936",11,"6","6"
"22937",11,"6","6"
"22938",11,"6","6"
"22939",11,"6","6"
"22940",11,"6","6"
"22941",11,"6","6"
"22942",11,"6","6"
"22943",11,"6","6"
"22944",11,"6","6"
"22945",11,"6","6"
"22946",11,"6","6"
"22947",11,"6","6"
"22948",11,"6","6"
"22949",11,"6","6"
"22950",11,"6","6"
"22951",11,"6","6"
"22952",11,"6","6"
"22953",11,"6","6"
"22954",11,"6","6"
"22955",11,"6","6"
"22956",11,"6","6"
"22957",11,"6","6"
"22958",11,"6","6"
"22959",11,"6","6"
"22960",11,"6","6"
"22961",11,"6","6"
"22962",11,"6","6"
"22963",11,"6","6"
"22964",11,"6","6"
"22965",11,"6","6"
"22966",11,"6","6"
"22967",11,"6","6"
"22968",11,"6","6"
"22969",11,"6","6"
"22970",11,"6","6"
"22971",11,"6","6"
"22972",11,"6","6"
"22973",11,"6","6"
"22974",11,"6","6"
"22975",11,"6","6"
"22976",11,"6","6"
"22977",11,"6","6"
"22978",11,"6","6"
"22979",11,"6","6"
"22980",11,"6","6"
"22981",11,"6","6"
"22982",11,"6","6"
"22983",11,"6","6"
"22984",11,"6","6"
"22985",11,"6","6"
"22986",11,"6","6"
"22987",11,"6","6"
"22988",11,"6","6"
"22989",11,"6","6"
"22990",11,"6","6"
"22991",11,"6","6"
"22992",11,"6","6"
"22993",11,"6","6"
"22994",11,"6","6"
"22995",11,"6","6"
"22996",11,"6","6"
"22997",11,"6","6"
"22998",11,"6","6"
"22999",11,"6","6"
"23000",11,"6","6"
"23001",12,"6","6"
"23002",12,"6","6"
"23003",12,"6","6"
"23004",12,"6","6"
"23005",12,"6","6"
"23006",12,"6","6"
"23007",12,"6","6"
"23008",12,"6","6"
"23009",12,"6","6"
"23010",12,"6","6"
"23011",12,"6","6"
"23012",12,"6","6"
"23013",12,"6","6"
"23014",12,"6","6"
"23015",12,"6","6"
"23016",12,"6","6"
"23017",12,"6","6"
"23018",12,"6","6"
"23019",12,"6","6"
"23020",12,"6","6"
"23021",12,"6","6"
"23022",12,"6","6"
"23023",12,"6","6"
"23024",12,"6","6"
"23025",12,"6","6"
"23026",12,"6","6"
"23027",12,"6","6"
"23028",12,"6","6"
"23029",12,"6","6"
"23030",12,"6","6"
"23031",12,"6","6"
"23032",12,"6","6"
"23033",12,"6","6"
"23034",12,"6","6"
"23035",12,"6","6"
"23036",12,"6","6"
"23037",12,"6","6"
"23038",12,"6","6"
"23039",12,"6","6"
"23040",12,"6","6"
"23041",12,"6","6"
"23042",12,"6","6"
"23043",12,"6","6"
"23044",12,"6","6"
"23045",12,"6","6"
"23046",12,"6","6"
"23047",12,"6","6"
"23048",12,"6","6"
"23049",12,"6","6"
"23050",12,"6","6"
"23051",12,"6","6"
"23052",12,"6","6"
"23053",12,"6","6"
"23054",12,"6","6"
"23055",12,"6","6"
"23056",12,"6","6"
"23057",12,"6","6"
"23058",12,"6","6"
"23059",12,"6","6"
"23060",12,"6","6"
"23061",12,"6","6"
"23062",12,"6","6"
"23063",12,"6","6"
"23064",12,"6","6"
"23065",12,"6","6"
"23066",12,"6","6"
"23067",12,"6","6"
"23068",12,"6","6"
"23069",12,"6","6"
"23070",12,"6","6"
"23071",12,"6","6"
"23072",12,"6","6"
"23073",12,"6","6"
"23074",12,"6","6"
"23075",12,"6","6"
"23076",12,"6","6"
"23077",12,"6","6"
"23078",12,"6","6"
"23079",12,"6","6"
"23080",12,"6","6"
"23081",12,"6","6"
"23082",12,"6","6"
"23083",12,"6","6"
"23084",12,"6","6"
"23085",12,"6","6"
"23086",12,"6","6"
"23087",12,"6","6"
"23088",12,"6","6"
"23089",12,"6","6"
"23090",12,"6","6"
"23091",12,"6","6"
"23092",12,"6","6"
"23093",12,"6","6"
"23094",12,"6","6"
"23095",12,"6","6"
"23096",12,"6","6"
"23097",12,"6","6"
"23098",12,"6","6"
"23099",12,"6","6"
"23100",12,"6","6"
"23101",12,"6","6"
"23102",12,"6","6"
"23103",12,"6","6"
"23104",12,"6","6"
"23105",12,"6","6"
"23106",12,"6","6"
"23107",12,"6","6"
"23108",12,"6","6"
"23109",12,"6","6"
"23110",12,"6","6"
"23111",12,"6","6"
"23112",12,"6","6"
"23113",12,"6","6"
"23114",12,"6","6"
"23115",12,"6","6"
"23116",12,"6","6"
"23117",12,"6","6"
"23118",12,"6","6"
"23119",12,"6","6"
"23120",12,"6","6"
"23121",12,"6","6"
"23122",12,"6","6"
"23123",12,"6","6"
"23124",12,"6","6"
"23125",12,"6","6"
"23126",12,"6","6"
"23127",12,"6","6"
"23128",12,"6","6"
"23129",12,"6","6"
"23130",12,"6","6"
"23131",12,"6","6"
"23132",12,"6","6"
"23133",12,"6","6"
"23134",12,"6","6"
"23135",12,"6","6"
"23136",12,"6","6"
"23137",12,"6","6"
"23138",12,"6","6"
"23139",12,"6","6"
"23140",12,"6","6"
"23141",12,"6","6"
"23142",12,"6","6"
"23143",12,"6","6"
"23144",12,"6","6"
"23145",12,"6","6"
"23146",12,"6","6"
"23147",12,"6","6"
"23148",12,"6","6"
"23149",12,"6","6"
"23150",12,"6","6"
"23151",12,"6","6"
"23152",12,"6","6"
"23153",12,"6","6"
"23154",12,"6","6"
"23155",12,"6","6"
"23156",12,"6","6"
"23157",12,"6","6"
"23158",12,"6","6"
"23159",12,"6","6"
"23160",12,"6","6"
"23161",12,"6","6"
"23162",12,"6","6"
"23163",12,"6","6"
"23164",12,"6","6"
"23165",12,"6","6"
"23166",12,"6","6"
"23167",12,"6","6"
"23168",12,"6","6"
"23169",12,"6","6"
"23170",12,"6","6"
"23171",12,"6","6"
"23172",12,"6","6"
"23173",12,"6","6"
"23174",12,"6","6"
"23175",12,"6","6"
"23176",12,"6","6"
"23177",12,"6","6"
"23178",12,"6","6"
"23179",12,"6","6"
"23180",12,"6","6"
"23181",12,"6","6"
"23182",12,"6","6"
"23183",12,"6","6"
"23184",12,"6","6"
"23185",12,"6","6"
"23186",12,"6","6"
"23187",12,"6","6"
"23188",12,"6","6"
"23189",12,"6","6"
"23190",12,"6","6"
"23191",12,"6","6"
"23192",12,"6","6"
"23193",12,"6","6"
"23194",12,"6","6"
"23195",12,"6","6"
"23196",12,"6","6"
"23197",12,"6","6"
"23198",12,"6","6"
"23199",12,"6","6"
"23200",12,"6","6"
"23201",13,"6","6"
"23202",13,"6","6"
"23203",13,"6","6"
"23204",13,"6","6"
"23205",13,"6","6"
"23206",13,"6","6"
"23207",13,"6","6"
"23208",13,"6","6"
"23209",13,"6","6"
"23210",13,"6","6"
"23211",13,"6","6"
"23212",13,"6","6"
"23213",13,"6","6"
"23214",13,"6","6"
"23215",13,"6","6"
"23216",13,"6","6"
"23217",13,"6","6"
"23218",13,"6","6"
"23219",13,"6","6"
"23220",13,"6","6"
"23221",13,"6","6"
"23222",13,"6","6"
"23223",13,"6","6"
"23224",13,"6","6"
"23225",13,"6","6"
"23226",13,"6","6"
"23227",13,"6","6"
"23228",13,"6","6"
"23229",13,"6","6"
"23230",13,"6","6"
"23231",13,"6","6"
"23232",13,"6","6"
"23233",13,"6","6"
"23234",13,"6","6"
"23235",13,"6","6"
"23236",13,"6","6"
"23237",13,"6","6"
"23238",13,"6","6"
"23239",13,"6","6"
"23240",13,"6","6"
"23241",13,"6","6"
"23242",13,"6","6"
"23243",13,"6","6"
"23244",13,"6","6"
"23245",13,"6","6"
"23246",13,"6","6"
"23247",13,"6","6"
"23248",13,"6","6"
"23249",13,"6","6"
"23250",13,"6","6"
"23251",13,"6","6"
"23252",13,"6","6"
"23253",13,"6","6"
"23254",13,"6","6"
"23255",13,"6","6"
"23256",13,"6","6"
"23257",13,"6","6"
"23258",13,"6","6"
"23259",13,"6","6"
"23260",13,"6","6"
"23261",13,"6","6"
"23262",13,"6","6"
"23263",13,"6","6"
"23264",13,"6","6"
"23265",13,"6","6"
"23266",13,"6","6"
"23267",13,"6","6"
"23268",13,"6","6"
"23269",13,"6","6"
"23270",13,"6","6"
"23271",13,"6","6"
"23272",13,"6","6"
"23273",13,"6","6"
"23274",13,"6","6"
"23275",13,"6","6"
"23276",13,"6","6"
"23277",13,"6","6"
"23278",13,"6","6"
"23279",13,"6","6"
"23280",13,"6","6"
"23281",13,"6","6"
"23282",13,"6","6"
"23283",13,"6","6"
"23284",13,"6","6"
"23285",13,"6","6"
"23286",13,"6","6"
"23287",13,"6","6"
"23288",13,"6","6"
"23289",13,"6","6"
"23290",13,"6","6"
"23291",13,"6","6"
"23292",13,"6","6"
"23293",13,"6","6"
"23294",13,"6","6"
"23295",13,"6","6"
"23296",13,"6","6"
"23297",13,"6","6"
"23298",13,"6","6"
"23299",13,"6","6"
"23300",13,"6","6"
"23301",13,"6","6"
"23302",13,"6","6"
"23303",13,"6","6"
"23304",13,"6","6"
"23305",13,"6","6"
"23306",13,"6","6"
"23307",13,"6","6"
"23308",13,"6","6"
"23309",13,"6","6"
"23310",13,"6","6"
"23311",13,"6","6"
"23312",13,"6","6"
"23313",13,"6","6"
"23314",13,"6","6"
"23315",13,"6","6"
"23316",13,"6","6"
"23317",13,"6","6"
"23318",13,"6","6"
"23319",13,"6","6"
"23320",13,"6","6"
"23321",13,"6","6"
"23322",13,"6","6"
"23323",13,"6","6"
"23324",13,"6","6"
"23325",13,"6","6"
"23326",13,"6","6"
"23327",13,"6","6"
"23328",13,"6","6"
"23329",13,"6","6"
"23330",13,"6","6"
"23331",13,"6","6"
"23332",13,"6","6"
"23333",13,"6","6"
"23334",13,"6","6"
"23335",13,"6","6"
"23336",13,"6","6"
"23337",13,"6","6"
"23338",13,"6","6"
"23339",13,"6","6"
"23340",13,"6","6"
"23341",13,"6","6"
"23342",13,"6","6"
"23343",13,"6","6"
"23344",13,"6","6"
"23345",13,"6","6"
"23346",13,"6","6"
"23347",13,"6","6"
"23348",13,"6","6"
"23349",13,"6","6"
"23350",13,"6","6"
"23351",13,"6","6"
"23352",13,"6","6"
"23353",13,"6","6"
"23354",13,"6","6"
"23355",13,"6","6"
"23356",13,"6","6"
"23357",13,"6","6"
"23358",13,"6","6"
"23359",13,"6","6"
"23360",13,"6","6"
"23361",13,"6","6"
"23362",13,"6","6"
"23363",13,"6","6"
"23364",13,"6","6"
"23365",13,"6","6"
"23366",13,"6","6"
"23367",13,"6","6"
"23368",13,"6","6"
"23369",13,"6","6"
"23370",13,"6","6"
"23371",13,"6","6"
"23372",13,"6","6"
"23373",13,"6","6"
"23374",13,"6","6"
"23375",13,"6","6"
"23376",13,"6","6"
"23377",13,"6","6"
"23378",13,"6","6"
"23379",13,"6","6"
"23380",13,"6","6"
"23381",13,"6","6"
"23382",13,"6","6"
"23383",13,"6","6"
"23384",13,"6","6"
"23385",13,"6","6"
"23386",13,"6","6"
"23387",13,"6","6"
"23388",13,"6","6"
"23389",13,"6","6"
"23390",13,"6","6"
"23391",13,"6","6"
"23392",13,"6","6"
"23393",13,"6","6"
"23394",13,"6","6"
"23395",13,"6","6"
"23396",13,"6","6"
"23397",13,"6","6"
"23398",13,"6","6"
"23399",13,"6","6"
"23400",13,"6","6"
"23401",-25,"2","3"
"23402",-25,"2","3"
"23403",-25,"2","4"
"23404",-25,"2","6"
"23405",-25,"2","2"
"23406",-25,"2","1"
